DATE,MGDP_logdiff_pred,MGDP_level_pred
1994-01-01,,
1994-02-01,-0.09900521020508236,937510000000.0
1994-03-01,-0.07816959285313521,867016347283.6304
1994-04-01,0.12313701734317097,980629633912.3004
1994-05-01,0.016959659428971534,997402608465.0604
1994-06-01,0.06253957987328068,1061771573973.9702
1994-07-01,0.0022990498414844625,1064215447960.4073
1994-08-01,0.05342032376626837,1122612078507.119
1994-09-01,0.05833074065735187,1190042384278.1157
1994-10-01,0.0323923607687674,1229221797626.5835
1994-11-01,0.045762746761759,1286781360421.8682
1994-12-01,0.06935471534772568,1379193277079.1738
1995-01-01,-0.12612012575886736,1215771215444.748
1995-02-01,-0.053358050554862264,1152600357390.994
1995-03-01,-0.028603328377268655,1120099187570.8147
1995-04-01,0.27123176504824353,1469098587271.2983
1995-05-01,0.03091676217674139,1515227767040.1443
1995-06-01,-0.11441575454170888,1351412057601.6194
1995-07-01,-0.021343266319723334,1322874139666.7432
1995-08-01,0.03366685889166044,1368169352153.3423
1995-09-01,0.0885644409653224,1494868208246.028
1995-10-01,-0.030320696227242077,1450223020301.9067
1995-11-01,0.08333141008621907,1576250241953.4055
1995-12-01,0.07932596137834552,1706380948149.8577
1996-01-01,-0.08815528621530551,1562394275969.1497
1996-02-01,-0.08526164636510945,1434702901643.6401
1996-03-01,-0.058774976154343864,1352808517036.077
1996-04-01,-17.826171128859194,24514.812397816517
1996-05-01,4.9696509284940875,3529559.8403058047
1996-06-01,13.015435090469314,1585813784924.5415
1996-07-01,-0.08933102031131693,1450294565226.702
1996-08-01,0.08194864491192405,1574149819111.1145
1996-09-01,0.08900334507596394,1720678473220.5266
1996-10-01,0.002791094769001054,1725487758369.4648
1996-11-01,0.005066420702334525,1734251988160.5881
1996-12-01,0.13357292020937522,1982084581660.1106
1997-01-01,-0.06771220815052427,1852316284760.3718
1997-02-01,-0.17929081537746594,1548282243474.05
1997-03-01,-0.0031449605065579983,1543420605801.6714
1997-04-01,-0.025722050435647546,1504226895368.1528
1997-05-01,0.025422048914134316,1542957646719.283
1997-06-01,0.1385568361412698,1772264239613.9348
1997-07-01,-0.09225095747184998,1616085719625.4778
1997-08-01,0.039512146765432354,1681219040759.347
1997-09-01,0.12019495199229126,1895938756282.8135
1997-10-01,0.06698776272380694,2027293930281.6433
1997-11-01,0.028880453288267945,2086696759414.5847
1997-12-01,0.03475236459549111,2160489210468.8525
1998-01-01,-0.15150015228252364,1856762779182.106
1998-02-01,-0.17018328711173727,1566198339282.478
1998-03-01,0.06368989320691057,1669194435660.0981
1998-04-01,0.0151518632602738,1694678418871.5044
1998-05-01,0.025757943261862096,1738896893125.7766
1998-06-01,0.07644775577332778,1877044937576.8718
1998-07-01,-0.10829770038579956,1684385818753.7732
1998-08-01,0.03518459032523189,1744705177097.7178
1998-09-01,0.1434498026191481,2013823977547.911
1998-10-01,0.17838214521337947,2407087562136.996
1998-11-01,0.0860187069755818,2623308331707.3564
1998-12-01,-0.12335150003101515,2318881003408.951
1999-01-01,-0.20308314836171376,1892694726529.2815
1999-02-01,-0.13829812290637913,1648232451052.655
1999-03-01,0.08284905974501765,1790603173776.378
1999-04-01,0.023426648432022627,1833046212814.9868
1999-05-01,0.034892105866017015,1898133976561.5012
1999-06-01,0.049570853310736206,1994597228115.8794
1999-07-01,-0.020165978023353587,1954777079817.4338
1999-08-01,0.02139193213440192,1997044012303.6882
1999-09-01,0.06527769675007042,2131755439191.6365
1999-10-01,0.05568242712916393,2253823747840.0938
1999-11-01,0.16135888082767588,2648483198249.888
1999-12-01,-0.07443601457149925,2458499202627.529
2000-01-01,-0.21126314907122284,1990305081884.5164
2000-02-01,-0.26281717076824057,1530310664824.223
2000-03-01,0.2538843946951285,1972605304042.1067
2000-04-01,0.042178899477658585,2057587248699.4128
2000-05-01,0.03441574054256519,2129633285384.3848
2000-06-01,0.043156046355052644,2223551838836.837
2000-07-01,-0.0331959964941748,2150950523241.359
2000-08-01,0.011426748320151099,2175669855345.296
2000-09-01,0.0888859725380897,2377911470760.888
2000-10-01,-0.0012869035654705283,2374853296220.7114
2000-11-01,0.01965119330161195,2421983563727.119
2000-12-01,0.10863194002449766,2699910971349.9116
2001-01-01,-0.2691004721700321,2062911484001.6902
2001-02-01,-0.19870369084653378,1691159918598.8691
2001-03-01,0.27547804413492405,2227528511398.537
2001-04-01,0.005366406944099076,2239514467865.686
2001-05-01,0.027786881615729942,2302616231806.008
2001-06-01,0.07085866973760868,2471696206686.9355
2001-07-01,-0.5242400093000202,1463256789231.0757
2001-08-01,-0.051186630769305415,1390242230127.8242
2001-09-01,0.6338051072647398,2620285039358.6523
2001-10-01,0.018841996977861507,2670124505188.251
2001-11-01,0.030644516792361534,2753215824700.938
2001-12-01,0.06332220383266188,2933193681510.12
2002-01-01,-0.0008171591657553633,2930797774460.3633
2002-02-01,-2.051355072817549,376785051662.0686
2002-03-01,1.8647045300708012,2431781511858.3374
2002-04-01,0.034787989249168406,2517866989712.811
2002-05-01,0.020298580394616857,2569498364225.386
2002-06-01,0.04952523453884656,2699957211728.5347
2002-07-01,-0.08862629539552343,2470967143269.0903
2002-08-01,-0.005123344238289822,2458339902463.9946
2002-09-01,0.16201197731205133,2890698773554.2695
2002-10-01,0.06057598176604333,3071218059067.169
2002-11-01,-0.05193822060517577,2915776089159.688
2002-12-01,0.10360841975725633,3234079825219.234
2003-01-01,-0.09053486041029121,2954145929590.453
2003-02-01,-0.10676648918158413,2654995857373.1323
2003-03-01,0.03816595207437642,2758284825325.375
2003-04-01,0.012335518490466824,2792520421584.925
2003-05-01,0.029858889002002734,2877159302112.6567
2003-06-01,0.044828983752773166,3009074142832.788
2003-07-01,-0.051815720233660476,2857127408523.274
2003-08-01,0.04682826115129227,2994103871509.2344
2003-09-01,0.08625381138682164,3263821636750.451
2003-10-01,0.03138572482340936,3367883531348.893
2003-11-01,0.05048833537056566,3542288014699.7075
2003-12-01,0.03751994512453662,3677719265817.656
2004-01-01,-0.1260992586710608,3242010093461.677
2004-02-01,-0.03979442025065203,3115529483362.139
2004-03-01,0.025097440524696993,3194710766858.394
2004-04-01,-0.05809151020828063,3014412785057.984
2004-05-01,0.044934269555633434,3152952502655.311
2004-06-01,0.1267662695353535,3579079290136.0347
2004-07-01,-0.01916439676379169,3511141467568.452
2004-08-01,0.03708365292992728,3643791797182.176
2004-09-01,0.06043173628918449,3870782094650.3457
2004-10-01,0.020035542309637753,3949117438174.296
2004-11-01,-0.29275161059543275,2946860923222.4277
2004-12-01,0.3831008542851742,4322532097659.498
2005-01-01,-0.03882587142817925,4157922260264.854
2005-02-01,-0.1871039740454103,3448404011998.48
2005-03-01,0.0814820177392893,3741151817214.633
2005-04-01,0.018513291757451953,3811057952014.4404
2005-05-01,0.04046893531405892,3968450687934.2715
2005-06-01,0.04292366025321872,4142499807523.1724
2005-07-01,0.00527899743669301,4164425876299.746
2005-08-01,0.007847351509312907,4197234150652.693
2005-09-01,0.05701589008031164,4443496928140.972
2005-10-01,0.029201530097060297,4575166964242.836
2005-11-01,-0.03819184535384382,4403727527504.751
2005-12-01,0.12623716692491482,4996254414217.318
2006-01-01,-0.21600037422489538,4025657052174.725
2006-02-01,-0.11907412373460535,3573744824982.2173
2006-03-01,0.1974562151963618,4353892322442.5674
2006-04-01,-0.024183869608949866,4249861364034.128
2006-05-01,0.04641891882212884,4451785630613.406
