DATE,MGDP_logdiff_pred
1994-01-01,0.027830250561237335
1994-02-01,-0.0013332368107512593
1994-03-01,-0.029738502576947212
1994-04-01,0.06754542142152786
1994-05-01,0.06754542142152786
1994-06-01,0.06754542142152786
1994-07-01,0.039719417691230774
1994-08-01,0.0780707523226738
1994-09-01,-0.0037400599103420973
1994-10-01,0.006068991497159004
1994-11-01,0.1353718340396881
1994-12-01,0.006068991497159004
1995-01-01,1.7865126132965088
1995-02-01,-0.08558472245931625
1995-03-01,-1.909009337425232
1995-04-01,0.047340840101242065
1995-05-01,0.09305109083652496
1995-06-01,0.047340840101242065
1995-07-01,0.035135556012392044
1995-08-01,0.06906091421842575
1995-09-01,-0.003308434272184968
1995-10-01,0.06903234124183655
1995-11-01,0.06903234124183655
1995-12-01,-0.005728002171963453
1996-01-01,1.9935158491134644
1996-02-01,-0.09550143033266068
1996-03-01,-2.130206346511841
1996-04-01,0.061658233404159546
1996-05-01,0.061658233404159546
1996-06-01,0.03559841588139534
1996-07-01,0.04181200638413429
1996-08-01,0.04181200638413429
1996-09-01,-0.002003047149628401
1996-10-01,0.06930646300315857
1996-11-01,0.07865001261234283
1996-12-01,-0.0065260352566838264
1997-01-01,-0.16355480253696442
1997-02-01,0.007835260592401028
1997-03-01,-0.09442844986915588
1997-04-01,0.06852798908948898
1997-05-01,0.03486442193388939
1997-06-01,0.03486442193388939
1997-07-01,0.033435117453336716
1997-08-01,0.017010511830449104
1997-09-01,0.017010511830449104
1997-10-01,0.043540190905332565
1997-11-01,0.043540190905332565
1997-12-01,0.043540190905332565
1998-01-01,2.571457624435425
1998-02-01,-5.400908946990967
1998-03-01,2.571457624435425
1998-04-01,0.039119184017181396
1998-05-01,0.039119184017181396
1998-06-01,0.039119184017181396
1998-07-01,0.036905914545059204
1998-08-01,-0.00347513472661376
1998-09-01,0.036905914545059204
1998-10-01,0.0470164492726326
1998-11-01,0.0470164492726326
1998-12-01,0.0470164492726326
1999-01-01,-0.12669092416763306
1999-02-01,0.011929471045732498
1999-03-01,-0.14377076923847198
1999-04-01,0.04300512373447418
1999-05-01,0.021879365667700768
1999-06-01,0.04300512373447418
1999-07-01,0.036982934921979904
1999-08-01,0.032589394599199295
1999-09-01,-0.003068682737648487
1999-10-01,0.04753509908914566
1999-11-01,0.04753509908914566
1999-12-01,0.04753509908914566
2000-01-01,-0.43643882870674133
2000-02-01,-0.019566429778933525
2000-03-01,0.235809326171875
2000-04-01,0.03019770234823227
2000-05-01,0.05935528501868248
2000-06-01,0.03019770234823227
2000-07-01,0.03521638363599777
2000-08-01,0.03521638363599777
2000-09-01,-0.0033160450402647257
2000-10-01,0.06223313882946968
2000-11-01,-0.005859996657818556
2000-12-01,0.07062309980392456
2001-01-01,-0.058564066886901855
2001-02-01,-0.07519799470901489
2001-03-01,-0.058564066886901855
2001-04-01,-0.0047994316555559635
2001-05-01,0.057841453701257706
2001-06-01,0.050969939678907394
2001-07-01,0.06747188419103622
2001-08-01,0.13261979818344116
2001-09-01,-0.1417132019996643
2001-10-01,0.03450198471546173
2001-11-01,0.03915337100625038
2001-12-01,0.03915337100625038
2002-01-01,-0.1225724071264267
2002-02-01,0.005871957167983055
2002-03-01,-0.07076724618673325
2002-04-01,0.05185158923268318
2002-05-01,0.026380108669400215
2002-06-01,0.026380108669400215
2002-07-01,0.025768373161554337
2002-08-01,0.04463211074471474
2002-09-01,-0.0021381471306085587
2002-10-01,-0.013021606020629406
2002-11-01,0.13828939199447632
2002-12-01,-0.013021606020629406
2003-01-01,0.0184611938893795
2003-02-01,0.0184611938893795
2003-03-01,-0.1960577815771103
2003-04-01,0.04038768634200096
2003-05-01,0.023317851126194
2003-06-01,0.023317851126194
2003-07-01,0.05562927946448326
2003-08-01,-0.002664977917447686
2003-09-01,0.02830205298960209
2003-10-01,0.13204556703567505
2003-11-01,-0.006325778551399708
2003-12-01,-0.006325778551399708
