DATE,MGDP_logdiff_pred,MGDP_level_pred
1992-01-01,0.0024515350814908743,10236.435
1992-02-01,0.001674083643592894,10253.586000501355
1992-03-01,0.001926326658576727,10273.356792948727
1992-04-01,0.0037738189566880465,10312.19982875595
1992-05-01,0.004195192363113165,10355.552363252873
1992-06-01,0.0028156570624560118,10384.751134973534
1992-07-01,0.004145060665905476,10427.885894766334
1992-08-01,0.00255016447044909,10454.512655756747
1992-09-01,0.003137378254905343,10487.363922907516
1992-10-01,0.002714690985158086,10515.872553760719
1992-11-01,0.0038929807487875223,10556.890432271739
1992-12-01,0.003766882000491023,10596.731984925367
1993-01-01,0.00028474823920987546,10599.74981534001
1993-02-01,0.0010714951204136014,10611.113482514495
1993-03-01,0.0003118018212262541,10614.422562885415
1993-04-01,0.0027685200329869986,10643.849520153968
1993-05-01,0.0016106587136164308,10661.006942796988
1993-06-01,0.001425650087185204,10676.216647556812
1993-07-01,0.0015582487685605884,10692.865817406086
1993-08-01,0.0013581003295257688,10707.39766761797
1993-09-01,0.0018438514089211822,10727.15873052651
1993-10-01,0.004101138096302748,10771.242625142719
1993-11-01,0.005116413813084364,10826.49398357145
1993-12-01,0.004292271099984646,10873.064105105632
1994-01-01,0.00261416332796216,10901.525255391187
1994-02-01,0.003257534233853221,10937.095250896537
1994-03-01,0.0037851547822356224,10978.572298289882
1994-04-01,0.0035280438605695963,11017.373588965427
1994-05-01,0.0018905792385339737,11038.222508793377
1994-06-01,0.008042198605835438,11127.352004633214
1994-07-01,0.001072275685146451,11139.289992891285
1994-08-01,0.002126743784174323,11163.005618234283
1994-09-01,0.0026298051234334707,11192.400782437642
1994-10-01,0.0038246638141572475,11235.289918685457
1994-11-01,0.002948187058791518,11268.46253053048
1994-12-01,0.004617731552571058,11320.617591865755
1995-01-01,0.001362583483569324,11336.05339231539
1995-02-01,0.0007238949183374643,11344.262474658108
1995-03-01,0.0014550479827448726,11360.780935549828
1995-04-01,0.0005906416918151081,11367.49306845958
1995-05-01,0.001128742704167962,11380.331287485258
1995-06-01,0.0012594029540196061,11394.67273926423
1995-07-01,0.001227662549354136,11408.670142534242
1995-08-01,0.003907531034201384,11453.337087076963
1995-09-01,0.003336078254505992,11491.610121296908
1995-10-01,0.001524689607322216,11509.144623760247
1995-11-01,0.003139491891488433,11545.33426880811
1995-12-01,0.0021036851685494184,11569.64758208709
1996-01-01,0.001719157793559134,11589.55473876537
1996-02-01,0.003057049121707678,11625.038787505691
1996-03-01,0.0026863794773817062,11656.310037544283
1996-04-01,0.005502541083842516,11720.62615116067
1996-05-01,0.005766208283603191,11788.404948294361
1996-06-01,0.00527311721816659,11850.730770667447
1996-07-01,0.002431355183944106,11879.579162492333
1996-08-01,0.0034693428315222263,11920.865071376315
1996-09-01,0.00302964448928833,11957.035819133833
1996-10-01,0.0023823350202292204,11985.555442463961
1996-11-01,0.004827186465263367,12043.551820522138
1996-12-01,0.0031206333078444004,12081.194032700807
1997-01-01,0.00177934137172997,12102.709737278077
1997-02-01,0.003026748774573207,12139.397092840272
1997-03-01,0.0016276008682325482,12159.171273960288
1997-04-01,0.004375039134174585,12212.484663165944
1997-05-01,0.005936239846050739,12285.196505185737
1997-06-01,0.006203772500157356,12361.64796796736
1997-07-01,0.004133868496865034,12412.855164056104
1997-08-01,0.004101533442735672,12463.871455625542
1997-09-01,0.004172984976321459,12515.99167677232
1997-10-01,0.003485189750790596,12559.688384113137
1997-11-01,0.0026041618548333645,12592.438470265866
1997-12-01,0.002413004171103239,12622.860766621601
1998-01-01,0.0038781636394560337,12671.909333983067
1998-02-01,0.0030715300235897303,12710.891320482262
1998-03-01,0.0030377954244613647,12749.563116740059
1998-04-01,0.002533536171540618,12781.905549128847
1998-05-01,0.003017426934093237,12820.53226253695
1998-06-01,0.0036633333656936884,12867.584277127871
1998-07-01,0.004098583944141865,12920.431376603874
1998-08-01,0.00547856604680419,12991.411069184684
1998-09-01,0.0029336654115468264,13029.57948178711
1998-10-01,0.006499309092760086,13114.538534697607
1998-11-01,0.004181798081845045,13169.495716616933
1998-12-01,0.005282756872475147,13239.251048625918
1999-01-01,0.0020161140710115433,13265.969813943717
1999-02-01,0.004391508176922798,13324.355535711378
1999-03-01,0.002942863618955016,13363.625050936333
1999-04-01,0.002533660037443042,13397.52686338109
1999-05-01,0.0033854541834443808,13442.96044000057
1999-06-01,0.002393667586147785,13475.176961106386
1999-07-01,0.004935272503644228,13541.845008616208
1999-08-01,0.0034196588676422834,13588.232768937005
1999-09-01,0.0048167710192501545,13653.8420603564
1999-10-01,0.005892195738852024,13734.530653410258
1999-11-01,0.00539702782407403,13808.856686919351
1999-12-01,0.004984312225133181,13877.856154716303
2000-01-01,0.00045684579527005553,13884.19764337887
2000-02-01,0.0015668467385694385,13905.96910499177
2000-03-01,0.001597676775418222,13928.204106313404
2000-04-01,0.004327686969190836,13988.611631878755
2000-05-01,0.007274506613612175,14090.742906641666
