DATE,MGDP_logdiff_pred
1992-01-01,
1992-02-01,0.002300060587003827
1992-03-01,0.001424670103006065
1992-04-01,0.0031061493791639805
1992-05-01,0.0032639687415212393
1992-06-01,0.004414550494402647
1992-07-01,0.0035574270877987146
1992-08-01,0.0033606861252337694
1992-09-01,0.0029144894797354937
1992-10-01,0.0032046253327280283
1992-11-01,0.0017193376552313566
1992-12-01,0.00545059097930789
1993-01-01,0.0006156452582217753
1993-02-01,0.0005951282219029963
1993-03-01,0.00045727172982878983
1993-04-01,0.002616825746372342
1993-05-01,0.002207373036071658
1993-06-01,0.000980630051344633
1993-07-01,0.0018337343353778124
1993-08-01,0.0015584315406158566
1993-09-01,0.0013680346310138702
1993-10-01,0.0038128141313791275
1993-11-01,0.0014955272199586034
1993-12-01,0.008201481774449348
1994-01-01,0.002834487473592162
1994-02-01,0.0014670402742922306
1994-03-01,0.005355324596166611
1994-04-01,0.002269906224682927
1994-05-01,0.005777743645012379
1994-06-01,0.005413172300904989
1994-07-01,0.0020656525157392025
1994-08-01,0.0020924746058881283
1994-09-01,0.0016706979367882013
1994-10-01,0.0017395031172782183
1994-11-01,0.005478061735630035
1994-12-01,0.004173016641288996
1995-01-01,0.0010632820194587111
1995-02-01,0.0009265908156521618
1995-03-01,0.0015516536077484488
1995-04-01,0.0006610598647966981
1995-05-01,0.0014878039946779609
1995-06-01,0.0008299237233586609
1995-07-01,0.0026424068491905928
1995-08-01,0.0018354060593992472
1995-09-01,0.003993459977209568
1995-10-01,0.002491610823199153
1995-11-01,0.0015602570492774248
1995-12-01,0.0027159987948834896
1996-01-01,0.0002952180802822113
1996-02-01,0.004464002326130867
1996-03-01,0.0027033663354814053
1996-04-01,-0.005378446076065302
1996-05-01,0.012366516515612602
1996-06-01,0.009553796611726284
1996-07-01,0.002001621061936021
1996-08-01,0.005626613739877939
1996-09-01,0.0013021085178479552
1996-10-01,0.008609997108578682
1996-11-01,0.002612723270431161
1996-12-01,-0.0008925661677494645
1997-01-01,0.0008477338124066591
1997-02-01,0.003085943404585123
1997-03-01,0.002500013681128621
1997-04-01,0.008094296790659428
1997-05-01,0.0026509577874094248
1997-06-01,0.005769797600805759
1997-07-01,0.01948492042720318
1997-08-01,-0.04253571853041649
1997-09-01,0.035459186881780624
1997-10-01,0.00369665352627635
1997-11-01,0.0009033193346112967
1997-12-01,0.0039023824501782656
1998-01-01,0.00322411535307765
1998-02-01,0.0020051856990903616
1998-03-01,0.004758188501000404
1998-04-01,0.0028170833829790354
1998-05-01,0.0029467009007930756
1998-06-01,0.0034505128860473633
1998-07-01,0.0029773847199976444
1998-08-01,0.0031278389506042004
1998-09-01,0.006405591499060392
1998-10-01,0.0061263106763362885
1998-11-01,0.003818049794062972
1998-12-01,0.006019501946866512
1999-01-01,0.00210698414593935
1999-02-01,0.004731516353785992
1999-03-01,0.002511984668672085
1999-04-01,0.009677457623183727
1999-05-01,-0.004086501896381378
1999-06-01,0.0027218263130635023
1999-07-01,0.015066193416714668
1999-08-01,0.004851971752941608
1999-09-01,-0.00674646208062768
1999-10-01,0.005285199265927076
1999-11-01,0.005727310199290514
1999-12-01,0.00526102539151907
2000-01-01,0.002597660291939974
2000-02-01,0.0011588394409045577
2000-03-01,-0.00013513071462512016
2000-04-01,0.006129339803010225
2000-05-01,0.005237932316958904
2000-06-01,0.006681737955659628
2000-07-01,0.0003189039998687804
2000-08-01,0.00012749971938319504
2000-09-01,0.0005724029033444822
2000-10-01,0.0024214431177824736
2000-11-01,0.0017693189438432455
2000-12-01,0.0017618733691051602
2001-01-01,-0.0019412095425650477
2001-02-01,-0.00024343212135136127
2001-03-01,-0.0010987306013703346
2001-04-01,0.003327440470457077
2001-05-01,0.00052526721265167
2001-06-01,0.002372902352362871
2001-07-01,0.004999244585633278
2001-08-01,-0.023448849096894264
2001-09-01,0.014435164630413055
2001-10-01,-0.008176574483513832
2001-11-01,0.006843907292932272
2001-12-01,0.004076654091477394
2002-01-01,0.0031410399824380875
2002-02-01,0.0028159080538898706
2002-03-01,0.00237185787409544
2002-04-01,0.0018962555332109332
2002-05-01,0.0018534179544076324
2002-06-01,0.002358698286116123
2002-07-01,0.0015088604995980859
2002-08-01,0.0014432896859943867
2002-09-01,0.0011047240113839507
2002-10-01,0.0005022955010645092
2002-11-01,0.00045447208685800433
2002-12-01,0.00027851961203850806
2003-01-01,0.002037749160081148
2003-02-01,0.001752039068378508
2003-03-01,0.0014628124190494418
2003-04-01,0.0023221748415380716
2003-05-01,0.003017221577465534
2003-06-01,0.0034778339322656393
2003-07-01,0.005912647116929293
2003-08-01,0.005405440926551819
2003-09-01,0.005177114624530077
2003-10-01,0.004323101136833429
2003-11-01,0.0038377640303224325
2003-12-01,0.003379501635208726
2004-01-01,0.0013777147978544235
2004-02-01,0.0016168449074029922
2004-03-01,0.002655960852280259
2004-04-01,0.0023523455020040274
2004-05-01,0.003241943661123514
2004-06-01,0.002125360770151019
2004-07-01,0.0036029089242219925
2004-08-01,0.00288322102278471
2004-09-01,0.0029551000334322453
2004-10-01,0.0039174966514110565
2004-11-01,-0.0006681339582428336
2004-12-01,0.00690102856606245
2005-01-01,0.0008544190204702318
2005-02-01,0.005951680243015289
2005-03-01,0.004226450342684984
2005-04-01,-0.0022475584410130978
2005-05-01,0.0033150336239486933
2005-06-01,0.0038466753903776407
2005-07-01,0.0014167516492307186
2005-08-01,0.0038244971074163914
2005-09-01,0.0025663331616669893
2005-10-01,0.002153215929865837
2005-11-01,0.0017222743481397629
2005-12-01,0.0016643019625917077
2006-01-01,0.003200631123036146
2006-02-01,0.00476972246542573
2006-03-01,0.005393783561885357
2006-04-01,0.0007864057552069426
2006-05-01,0.0010196875082328916
2006-06-01,0.0007780925952829421
2006-07-01,0.000551103672478348
2006-08-01,0.0005131656653247774
2006-09-01,0.0004341666935943067
2006-10-01,0.0036289149429649115
2006-11-01,0.002245456911623478
2006-12-01,0.002683403668925166
2007-01-01,0.001145804999396205
2007-02-01,0.0014355829916894436
2007-03-01,0.0004224525182507932
2007-04-01,0.002460847608745098
2007-05-01,0.0017038678051903844
2007-06-01,0.0019342676969245076
2007-07-01,0.0019284365698695183
2007-08-01,0.0017451582243666053
2007-09-01,0.0020701363682746887
2007-10-01,0.002198279369622469
2007-11-01,0.0019575399346649647
2007-12-01,0.0021068963687866926
2008-01-01,-0.0018466537585482001
2008-02-01,-0.0009989326354116201
2008-03-01,-0.0014311892446130514
2008-04-01,-0.0012953182449564338
2008-05-01,0.004925454035401344
2008-06-01,0.0023064902052283287
2008-07-01,-0.0004912581061944366
2008-08-01,-0.0017090175533667207
2008-09-01,-0.0030661483760923147
2008-10-01,-0.007454901933670044
2008-11-01,-0.01081894151866436
2008-12-01,-0.0038595693185925484
2009-01-01,-0.004345152992755175
2009-02-01,-0.003628934733569622
2009-03-01,-0.003439543768763542
2009-04-01,-6.64192921249196e-05
2009-05-01,-0.0015215736348181963
2009-06-01,-0.00020011440210510045
2009-07-01,0.002015870762988925
2009-08-01,0.0002182342141168192
2009-09-01,0.0012716668425127864
2009-10-01,0.004002162721008062
2009-11-01,0.005347469821572304
2009-12-01,0.0014015024062246084
2010-01-01,0.0008562483126297593
2010-02-01,-0.003264922881498933
2010-03-01,0.0072419848293066025
2010-04-01,0.0018279154319316149
2010-05-01,0.006231137551367283
2010-06-01,0.0015702960081398487
2010-07-01,0.0036538303829729557
2010-08-01,0.002375044859945774
2010-09-01,0.001652397564612329
2010-10-01,0.003358355024829507
2010-11-01,0.00012685474939644337
2010-12-01,0.0017521539703011513
2011-01-01,-0.0006365515873767436
2011-02-01,-0.0008019428350962698
2011-03-01,-0.0009363722638227046
2011-04-01,0.002904447028413415
2011-05-01,0.0016385430935770273
2011-06-01,0.002200047019869089
2011-07-01,-7.113501487765461e-05
2011-08-01,-5.512137431651354e-05
2011-09-01,-9.689587750472128e-05
2011-10-01,0.0029452587477862835
2011-11-01,0.002402288606390357
2011-12-01,0.005820349790155888
2012-01-01,0.002652073046192527
2012-02-01,0.002843144815415144
2012-03-01,0.0028557234909385443
2012-04-01,0.0013957871124148369
2012-05-01,0.0015622323844581842
2012-06-01,0.001495396951213479
2012-07-01,0.0004456785973161459
2012-08-01,0.00038978151860646904
2012-09-01,0.0006037835846655071
2012-10-01,0.00022567847918253392
2012-11-01,0.0004060659557580948
2012-12-01,0.0005239929305389524
2013-01-01,0.0022428384982049465
2013-02-01,0.00510824890807271
2013-03-01,0.002466171979904175
2013-04-01,0.0008525616722181439
2013-05-01,0.0007561653037555516
2013-06-01,0.0010640613036230206
2013-07-01,0.0025964092928916216
2013-08-01,0.003205364802852273
2013-09-01,0.0026761223562061787
2013-10-01,0.003988474607467651
2013-11-01,0.0029406193643808365
2013-12-01,0.001750545809045434
2014-01-01,-0.0010963176609948277
2014-02-01,-0.0010835645953193307
2014-03-01,-0.001277045696042478
2014-04-01,0.00452018715441227
2014-05-01,0.004336338024586439
2014-06-01,0.003979164641350508
2014-07-01,0.003834303468465805
2014-08-01,0.005522312596440315
2014-09-01,0.0027240323834121227
2014-10-01,0.001953817205503583
2014-11-01,0.001389381941407919
2014-12-01,0.0017013868782669306
2015-01-01,0.003149118972942233
2015-02-01,0.0026723945047706366
2015-03-01,0.0031430344097316265
2015-04-01,0.0023293469566851854
2015-05-01,0.0020778411999344826
2015-06-01,0.0017677583964541554
2015-07-01,0.001239726901985705
2015-08-01,0.0013470769627019763
2015-09-01,0.0014076579827815294
2015-10-01,0.0007244848529808223
2015-11-01,0.0004916679463349283
2015-12-01,0.000626938883215189
2016-01-01,0.00187060481403023
2016-02-01,0.002052503637969494
2016-03-01,0.0018553578993305564
2016-04-01,0.0011011172318831086
2016-05-01,0.0009981056209653616
2016-06-01,0.001106872921809554
2016-07-01,0.0027985696215182543
2016-08-01,0.0017772498540580273
2016-09-01,0.0024930399376899004
2016-10-01,0.0017266934737563133
2016-11-01,0.0017577901016920805
2016-12-01,0.002043201820924878
2017-01-01,0.0016781449085101485
2017-02-01,0.0018529434455558658
2017-03-01,0.001325999153777957
2017-04-01,0.0016927446704357862
2017-05-01,0.0017824730603024364
2017-06-01,0.002107893116772175
2017-07-01,0.0024310180451720953
2017-08-01,0.002697183983400464
2017-09-01,0.0027261131908744574
2017-10-01,0.0033419702667742968
2017-11-01,0.004200582858175039
2017-12-01,0.003664875403046608
2018-01-01,0.0020374860614538193
2018-02-01,0.0033448096364736557
2018-03-01,0.0027188993990421295
2018-04-01,0.0013397859875112772
2018-05-01,0.0024750803131610155
2018-06-01,0.0014793459558859468
2018-07-01,0.0017412949819117785
2018-08-01,0.0023396904580295086
2018-09-01,0.0021366197615861893
2018-10-01,0.00047590775648131967
2018-11-01,0.0004856550367549062
2018-12-01,0.00045387717545963824
2019-01-01,0.002049760427325964
2019-02-01,0.0019180979579687119
2019-03-01,0.0022559144999831915
2019-04-01,0.0028110810089856386
2019-05-01,0.0029703497420996428
2019-06-01,0.002535347593948245
2019-07-01,0.0034561273641884327
2019-08-01,0.00459851510822773
2019-09-01,0.0035774605348706245
2019-10-01,0.002481793984770775
2019-11-01,0.002352287294343114
2019-12-01,0.0019615546334534883
2020-01-01,-0.006844217889010906
2020-02-01,-0.007309767883270979
2020-03-01,0.00013172058970667422
2020-04-01,-0.014485924504697323
2020-05-01,0.010829540900886059
2020-06-01,-0.07873620837926865
2020-07-01,0.03301550820469856
2020-08-01,0.022286009043455124
2020-09-01,0.020086294040083885
2020-10-01,0.004066167864948511
2020-11-01,0.003638417925685644
2020-12-01,0.003084260504692793
2021-01-01,-0.0005074211512692273
2021-02-01,-0.010339056141674519
2021-03-01,0.02455396018922329
2021-04-01,0.005193001125007868
2021-05-01,0.004680272191762924
2021-06-01,0.005705197341740131
2021-07-01,0.0032900481019169092
2021-08-01,0.00277844350785017
2021-09-01,0.002423840342089534
2021-10-01,0.006881126202642918
2021-11-01,0.00524786626920104
2021-12-01,0.005741954781115055
2022-01-01,-0.00042726114043034613
2022-02-01,-0.0012904921313747764
2022-03-01,-0.0008601112640462816
2022-04-01,0.0002477751986589283
2022-05-01,0.00016430477262474597
2022-06-01,0.000289468327537179
2022-07-01,0.006633115001022816
2022-08-01,0.0005810888833366334
2022-09-01,-0.0005046810256317258
2022-10-01,0.00419699028134346
2022-11-01,-0.00046313332859426737
2022-12-01,0.004510344937443733
2023-01-01,0.003168023657053709
2023-02-01,0.00016525010869372636
2023-03-01,0.0035633277148008347
2023-04-01,0.0018643500516191125
2023-05-01,0.0020036371424794197
2023-06-01,0.002183405216783285
2023-07-01,0.0004996699863113463
2023-08-01,0.009598747827112675
2023-09-01,0.0005598090356215835
2023-10-01,-0.0013359104050323367
2023-11-01,-0.01347843836992979
2023-12-01,0.022670138627290726
2024-01-01,0.0023699041921645403
2024-02-01,0.0010321062291041017
2024-03-01,0.0006378396647050977
2024-04-01,-0.003891983302310109
2024-05-01,0.006233568303287029
2024-06-01,0.005021039862185717
2024-07-01,0.0019297540420666337
2024-08-01,0.002324672881513834
2024-09-01,0.0033119802828878164
2024-10-01,0.0027157270815223455
2024-11-01,0.00012393592623993754
2024-12-01,0.0032126347068697214
