DATE,MGDP_logdiff_pred,MGDP_level_pred
1991-01-01,,
1991-02-01,0.002365273656323552,517733.8
1991-03-01,0.00211498886346817,518829.9599957229
1991-04-01,3.1264833523891866e-05,518846.1813816275
1991-05-01,4.1091061575571075e-05,518867.5017600505
1991-06-01,-0.004461832344532013,516557.5590788391
1991-07-01,-0.0006150089902803302,516239.96920633205
1991-08-01,-0.0007052823784761131,515876.00261768355
1991-09-01,-0.0005261501064524055,515604.64579746
1991-10-01,0.007527116220444441,519500.30503693555
1991-11-01,0.003022223012521863,521072.72571996506
1991-12-01,0.0034271383192390203,522861.57759591634
1992-01-01,0.0059282113797962666,525970.4173752879
1992-02-01,0.00527352886274457,528751.4640721811
1992-03-01,0.002823645481839776,530246.5806008633
1992-04-01,-0.0022582204546779394,529050.517921414
1992-05-01,-0.0020298699382692575,527977.7033846145
1992-06-01,-0.0018129628151655197,527021.3666045956
1992-07-01,-0.0008077178499661386,526595.853909709
1992-08-01,-0.0006025714101269841,526278.6378857034
1992-09-01,-0.001235686126165092,525628.7243016677
1992-10-01,-0.0015639563789591193,524807.3064036422
1992-11-01,-0.0005994095699861646,524492.8261424401
1992-12-01,-0.000769331818446517,524089.4722991091
1993-01-01,-0.0039282976649701595,522034.73130827374
1993-02-01,-0.0016029153484851122,521198.62410856923
1993-03-01,-0.0023322030901908875,519984.4994098264
1993-04-01,0.00010532878513913602,520039.27162993554
1993-05-01,0.0002259672764921561,520156.79676573206
1993-06-01,9.144356590695679e-05,520204.3639328816
1993-07-01,0.0011101077543571591,520782.1674838977
1993-08-01,0.0032598483376204967,522482.6084508353
1993-09-01,0.0012504557380452752,523136.3584841559
1993-10-01,-0.000207232209504582,523027.95901303395
1993-11-01,-0.0002758685441222042,522883.69195173285
1993-12-01,-0.00021767769067082554,522769.8842243304
1994-01-01,0.004933627787977457,525355.4090158852
1994-02-01,0.004098925739526749,527513.2211590167
1994-03-01,0.004788273014128208,530045.1554391945
1994-04-01,0.0014020262751728296,530788.8138666599
1994-05-01,0.0014583151787519455,531563.4359349121
1994-06-01,0.002931236522272229,533123.859960894
1994-07-01,0.001911978586576879,534144.1564468273
1994-08-01,0.0017199369613081217,535063.641225428
1994-09-01,0.0021261265501379967,536202.464451203
1994-10-01,0.005807266570627689,539325.3941642027
1994-11-01,0.0030856283847242594,540992.1220380333
1994-12-01,0.002254683058708906,542213.2639371476
1995-01-01,-0.001073520164936781,541631.499388473
1995-02-01,-0.0019921117927879095,540553.582912734
1995-03-01,-0.0009647115948610008,540032.3560608723
1995-04-01,0.002754160901531577,541521.7421244631
1995-05-01,0.0024789420422166586,542865.8083806738
1995-06-01,0.00287840748205781,544430.6484284996
1995-07-01,0.0004181827243883163,544658.3675310788
1995-08-01,0.0005090190097689629,544935.679566543
1995-09-01,0.0008215615525841713,545383.5617256952
1995-10-01,0.0001152968397946097,545446.4463519678
1995-11-01,0.0001621786068426445,545534.9132702713
1995-12-01,0.0001255807583220303,545603.4262602375
1996-01-01,-0.0016467308159917593,544705.7036415188
1996-02-01,-0.003597536589950323,542749.625582782
1996-03-01,-0.0018335174536332488,541755.3964181184
1996-04-01,0.0028383571188896894,543295.2760345673
1996-05-01,0.008034068159759045,547677.728200261
1996-06-01,0.0029670828953385353,549305.1465684382
1996-07-01,-0.003987572621554136,547119.1137839704
1996-08-01,0.015089407563209534,555437.4183892386
1996-09-01,-0.007638317067176104,551210.9732893942
1996-10-01,0.002396714175119996,552533.6528518379
1996-11-01,0.004662246443331242,555115.7153383987
1996-12-01,0.0019429107196629047,556195.3040450066
1997-01-01,-0.001440312946215272,555394.785385051
1997-02-01,-0.0019131117733195424,554333.2688059853
1997-03-01,-0.0014014729531481862,553556.929858811
1997-04-01,0.003992099314928055,555771.200953625
1997-05-01,0.0034074217546731234,557668.177899224
1997-06-01,0.003792934585362673,559787.3933003808
1997-07-01,0.0009844949236139655,560338.7725178739
1997-08-01,0.0011736000888049603,560996.7721897744
1997-09-01,0.0013710862258449197,561766.4746805299
1997-10-01,0.003129140706732869,563527.0741693161
1997-11-01,0.0014817527262493968,564362.700890977
1997-12-01,0.0027988890651613474,565944.5020937072
1998-01-01,0.0020605192985385656,567111.8439143287
1998-02-01,0.0019461410120129585,568216.5981872833
1998-03-01,0.005789050366729498,571515.5724442333
1998-04-01,-0.0014323975192382932,570697.5209833704
1998-05-01,-0.0018285351106896996,569654.9340225948
1998-06-01,-0.0013669129693880677,568876.7972489865
1998-07-01,0.0022744385059922934,570172.1450778951
1998-08-01,0.0008188898209482431,570639.2444690537
1998-09-01,0.001534517272375524,571515.5724442333
1998-10-01,-7.08118750480935e-05,571475.103787777
1998-11-01,-8.630806405562907e-05,571425.7830063343
1998-12-01,-9.944096382241696e-05,571368.962700899
1999-01-01,-0.03670264407992363,550778.3867002865
1999-02-01,0.02070542238652706,562301.3682690383
1999-03-01,0.02779417298734188,578149.2894835985
1999-04-01,-0.000352463306626305,577945.5489809384
1999-05-01,-0.0004152260662522167,577705.6207398041
1999-06-01,-0.0005010380991734564,577416.2407149695
1999-07-01,0.004679231904447079,580124.4364071374
1999-08-01,0.004122505430132151,582520.9389496947
1999-09-01,0.004565395414829254,585186.4573163372
1999-10-01,0.002109664725139737,586422.3076995814
1999-11-01,0.0014826229307800531,587292.39570693
1999-12-01,0.0011565852910280228,587972.0424122654
2000-01-01,0.0027234642766416073,589575.5458164255
2000-02-01,0.009361807256937027,595120.9554664108
2000-03-01,0.003592665772885084,597262.8714440996
2000-04-01,0.001504549290984869,598162.1592156112
2000-05-01,0.004604687914252281,600922.8604868415
2000-06-01,0.0015928912907838821,601880.828044279
2000-07-01,0.0002142858284059912,602009.8163958124
2000-08-01,0.00021528669458348304,602139.4350513763
2000-09-01,0.00017929033492691815,602247.4025108312
2000-10-01,-0.001084876828826964,601594.392540366
2000-11-01,-0.0021027594339102507,600330.7133283799
2000-12-01,-0.0010815408313646913,599681.78213564
2001-01-01,0.00464660907164216,602474.7528408727
2001-02-01,0.011444604024291039,609409.4445305845
2001-03-01,0.005223916843533516,612601.2784714442
2001-04-01,-0.0008720014011487365,612067.3221374416
2001-05-01,-0.0009799684630706906,611467.8092643032
2001-06-01,-0.001023877295665443,610842.061656417
2001-07-01,1.0120123988599516e-05,610848.2434850987
2001-08-01,-0.00014666486822534353,610758.6600774921
2001-09-01,1.6449243048555218e-05,610768.706677765
2001-10-01,-0.0010235455119982362,610143.8769345657
2001-11-01,-0.0007770174415782094,609669.9686416638
2001-12-01,-0.0012045471230521798,608936.0345527636
2002-01-01,-0.0016649554017931223,607923.0267531038
2002-02-01,-0.0014315881999209523,607053.3539767149
2002-03-01,-0.001155554666183889,606352.2757860047
2002-04-01,0.001101045636460185,607020.2649892316
2002-05-01,0.000624238105956465,607399.3084641075
2002-06-01,0.0017744535580277443,608478.0671486923
2002-07-01,0.0012554482091218233,609242.459575536
2002-08-01,0.0031856936402618885,611186.4141822554
2002-09-01,0.0024019123520702124,612656.1948154067
2002-10-01,-0.0006678501376882195,612247.1688905568
2002-11-01,-0.0012827692553400993,611462.3005557446
2002-12-01,-0.000685007544234395,611043.5876939564
2003-01-01,-0.004589773714542389,608245.4621902753
2003-02-01,-0.005233150906860828,605070.736053916
2003-03-01,-0.003703929716721177,602833.7419658278
2003-04-01,0.00043851937516592443,603098.154212393
2003-05-01,0.0003933831467293203,603335.4495330135
2003-06-01,0.00038336365832947195,603566.7907592225
2003-07-01,0.002112728776410222,604843.3116829641
2003-08-01,0.0026244125328958035,606432.7548155424
2003-09-01,0.004330170340836048,609064.405580165
2003-10-01,0.00021278417261783034,609194.0186350916
