DATE,MGDP_logdiff_pred,MGDP_level_pred
1991-04-01,,
1991-05-01,0.001062349765561521,517733.8
1991-06-01,-0.005451826378703117,514918.8853970242
1991-07-01,-0.0042137145064771175,512753.7290988176
1991-08-01,0.002295522252097726,513932.11868611706
1991-09-01,7.175048813223839e-05,513968.99488942657
1991-10-01,0.006225306540727615,517178.58942447207
1991-11-01,0.0073800706304609776,521009.52283478674
1991-12-01,0.00037110145785845816,521202.9061084569
1992-01-01,-0.0038676036056131124,519190.99301860505
1992-02-01,-0.004012329038232565,517112.001509032
1992-03-01,0.021905317902565002,528564.4814546565
1992-04-01,-0.013222752138972282,521621.40875258215
1992-05-01,0.009341935627162457,526517.1948288118
1992-06-01,-0.0022202366963028908,525349.4987920888
1992-07-01,-0.000508577679283917,525082.3856928176
1992-08-01,0.0021595689468085766,526217.5626127081
1992-09-01,-0.004296966828405857,523961.27427137597
1992-10-01,-0.012251753360033035,517580.99458470766
1992-11-01,0.0116752739995718,523659.3084579697
1992-12-01,-0.0023562179412692785,522426.90547544486
1993-01-01,-0.003392555983737111,520657.5459738184
1993-02-01,0.011040187440812588,526437.5503313785
1993-03-01,-0.015511047095060349,518334.95501572284
1993-04-01,0.0003145159571431577,518498.00526982965
1993-05-01,-0.00036322674714028835,518309.7071255082
1993-06-01,0.00047145041753537953,518554.1220635804
1993-07-01,0.011641053482890129,524625.9107732418
1993-08-01,-0.019444916397333145,514523.14583151654
1993-09-01,0.013424275442957878,521476.8158265079
1993-10-01,-0.0005782099324278533,521175.3799070857
1993-11-01,0.0002919039980042726,521327.53529044386
1993-12-01,-0.0004144725389778614,521111.5041158403
1994-01-01,-0.011954259127378464,514919.0887735896
1994-02-01,0.02615690417587757,528565.4735829809
1994-03-01,-0.00038181868148967624,528363.6959344657
1994-04-01,0.003978947643190622,530470.2155034839
1994-05-01,0.0009474075050093234,530973.0251120247
1994-06-01,0.0008652232936583459,531432.6341452042
1994-07-01,-0.0010491247521713376,530875.3873764117
1994-08-01,0.003199842292815447,532576.8256084096
1994-09-01,0.003607324557378888,534501.472395843
1994-10-01,0.003172076540067792,536199.6439181586
